"Energy (eV)";"Total";"Y 1s";"Y 2pz";"Y 2px";"Y 2py";"Y 3dz2";"Y 3dzx";"Y 3dzy";"Y 3dx2-y2";"Y 3dxy";"Y 4s";"Y 5pz";"Y 5px";"Y 5py";"Sn 1dz2";"Sn 1dzx";"Sn 1dzy";"Sn 1dx2-y2";"Sn 1dxy";"Sn 2s";"Sn 3pz";"Sn 3px";"Sn 3py";"Nb 1s";"Nb 2pz";"Nb 2px";"Nb 2py";"Nb 3dz2";"Nb 3dzx";"Nb 3dzy";"Nb 3dx2-y2";"Nb 3dxy";"Nb 4s";"Nb 5pz";"Nb 5px";"Nb 5py"
4,572;9,08e-7;3,68e-9;9,85e-25;3,44e-25;3,44e-25;1,14e-9;5,33e-23;5,33e-23;1,73e-17;1,73e-17;6,39e-8;3,36e-24;2,92e-23;2,92e-23;1,656e-10;7,346e-25;7,346e-25;2,81e-18;2,81e-18;3,472e-7;1,386e-9;1,942e-16;1,942e-16;2,016e-8;2,328e-13;2,93e-24;2,932e-24;1,308e-8;2,904e-23;2,902e-23;5,372e-10;5,36e-10;4,458e-7;2,268e-9;1,772e-22;1,774e-22
4,622;0,000015;6,1e-8;1,63e-23;5,71e-24;5,71e-24;1,89e-8;8,83e-22;8,83e-22;2,86e-16;2,86e-16;0,00000106;5,57e-23;4,84e-22;4,84e-22;2,744e-9;1,216e-23;1,216e-23;4,658e-17;4,658e-17;0,000005762;2,3e-8;3,218e-15;3,218e-15;3,336e-7;3,864e-12;4,854e-23;4,856e-23;2,166e-7;4,808e-22;4,808e-22;8,908e-9;8,92e-9;0,00000738;3,756e-8;2,938e-21;2,936e-21
4,672;0,00019;7,72e-7;2,06e-22;7,22e-23;7,22e-23;2,39e-7;1,12e-20;1,12e-20;3,62e-15;3,62e-15;0,0000134;7,05e-22;6,11e-21;6,11e-21;3,474e-8;1,538e-22;1,538e-22;5,876e-16;5,876e-16;0,00007282;2,9e-7;4,072e-14;4,072e-14;0,000004224;4,884e-11;6,136e-22;6,148e-22;0,000002736;6,076e-21;6,09e-21;1,125e-7;1,128e-7;0,0000936;4,746e-7;3,714e-20;3,716e-20
4,722;0,00184;0,00000745;1,99e-21;6,97e-22;6,97e-22;0,00000231;1,08e-19;1,08e-19;3,49e-14;3,49e-14;0,000129;6,8e-21;5,9e-20;5,9e-20;3,348e-7;1,484e-21;1,484e-21;5,688e-15;5,688e-15;0,0007026;0,0000028;3,93e-13;3,93e-13;0,00004074;4,716e-10;5,924e-21;5,93e-21;0,0000264;5,872e-20;5,856e-20;0,000001086;0,000001088;0,0009;0,000004584;3,586e-19;3,588e-19
4,772;0,0135;0,0000549;1,47e-20;5,13e-21;5,13e-21;0,000017;7,94e-19;7,94e-19;2,57e-13;2,57e-13;0,000953;5,01e-20;4,35e-19;4,35e-19;0,000002468;1,092e-20;1,092e-20;4,19e-14;4,19e-14;0,005164;0,0000206;2,894e-12;2,894e-12;0,0003;3,474e-9;4,368e-20;4,368e-20;0,0001944;4,332e-19;4,326e-19;0,000008008;0,000008;0,00666;0,00003378;2,642e-18;2,642e-18
4,822;0,0761;0,000309;8,25e-20;2,89e-20;2,89e-20;0,0000957;4,46e-18;4,46e-18;1,45e-12;1,45e-12;0,00536;2,82e-19;2,45e-18;2,45e-18;0,0000139;6,154e-20;6,154e-20;2,354e-13;2,354e-13;0,0291;0,000116;1,626e-11;1,626e-11;0,001686;1,956e-8;2,458e-19;2,456e-19;0,001092;2,434e-18;2,432e-18;0,000045;0,0000452;0,03738;0,0001902;1,488e-17;1,486e-17
4,872;0,327;0,00132;3,54e-19;1,24e-19;1,24e-19;0,000411;1,92e-17;1,92e-17;6,21e-12;6,21e-12;0,023;1,21e-18;1,05e-17;1,05e-17;0,00005954;2,64e-19;2,64e-19;1,012e-12;1,012e-12;0,1248;0,000498;6,98e-11;6,98e-11;0,00726;8,4e-8;1,054e-18;1,054e-18;0,004698;1,046e-17;1,043e-17;0,0001932;0,0001932;0,1602;0,000816;6,368e-17;6,364e-17
4,922;1,07;0,00434;1,16e-18;4,06e-19;4,06e-19;0,00135;6,28e-17;6,28e-17;2,04e-11;2,04e-11;0,0754;3,97e-18;3,44e-17;3,44e-17;0,0001952;8,644e-19;8,644e-19;3,314e-12;3,314e-12;0,4092;0,001632;2,29e-10;2,29e-10;0,02376;2,748e-7;3,454e-18;3,454e-18;0,01542;3,422e-17;3,422e-17;0,0006332;0,000632;0,5256;0,00267;2,092e-16;2,09e-16
4,972;2,68;0,0109;2,9e-18;1,02e-18;1,02e-18;0,00337;1,57e-16;1,57e-16;5,09e-11;5,09e-11;0,188;9,92e-18;8,6e-17;8,6e-17;0,0004888;2,164e-18;2,164e-18;8,286e-12;8,286e-12;1,024;0,00408;5,74e-10;5,74e-10;0,0594;6,9e-7;8,64e-18;8,64e-18;0,03852;8,54e-17;8,564e-17;0,001584;0,001584;1,314;0,00666;5,228e-16;5,226e-16
5,022;5,11;0,0207;5,54e-18;1,94e-18;1,94e-18;0,00643;3e-16;3e-16;9,72e-11;9,72e-11;0,36;1,89e-17;1,64e-16;1,64e-16;0,0009328;4,13e-18;4,13e-18;1,582e-11;1,582e-11;1,954;0,0078;1,094e-9;1,094e-9;0,1134;0,000001314;1,648e-17;1,652e-17;0,0732;1,632e-16;1,632e-16;0,003028;0,003024;2,508;0,01278;9,98e-16;9,96e-16
5,072;7,44;0,0302;8,08e-18;2,82e-18;2,82e-18;0,00937;4,37e-16;4,37e-16;1,42e-10;1,42e-10;0,524;2,76e-17;2,39e-16;2,39e-16;0,001358;6,024e-18;6,024e-18;2,304e-11;2,304e-11;2,846;0,01136;1,594e-9;1,594e-9;0,165;0,000001914;2,406e-17;2,404e-17;0,1068;2,38e-16;2,38e-16;0,004408;0,0044;3,66;0,0186;1,456e-15;1,454e-15
5,122;8,28;0,0336;8,98e-18;3,14e-18;3,14e-18;0,0104;4,86e-16;4,86e-16;1,58e-10;1,58e-10;0,583;3,07e-17;2,66e-16;2,66e-16;0,001512;6,7e-18;6,7e-18;2,564e-11;2,564e-11;3,166;0,01264;1,772e-9;1,772e-9;0,1836;0,000002124;2,674e-17;2,672e-17;0,1194;2,646e-16;2,646e-16;0,004896;0,00492;4,068;0,0207;1,62e-15;1,62e-15
5,172;7,03;0,0285;7,63e-18;2,67e-18;2,67e-18;0,00885;4,13e-16;4,13e-16;1,34e-10;1,34e-10;0,495;2,61e-17;2,26e-16;2,26e-16;0,001282;5,688e-18;5,688e-18;2,176e-11;2,176e-11;2,69;0,01072;1,506e-9;1,506e-9;0,156;0,000001806;2,27e-17;2,268e-17;0,1014;2,248e-16;2,246e-16;0,004168;0,00416;3,456;0,01758;1,372e-15;1,372e-15
5,222;4,56;0,0185;4,94e-18;1,73e-18;1,73e-18;0,00573;2,67e-16;2,67e-16;8,67e-11;8,67e-11;0,321;1,69e-17;1,46e-16;1,46e-16;0,0008306;3,682e-18;3,682e-18;1,41e-11;1,41e-11;1,742;0,00696;9,74e-10;9,74e-10;0,1014;0,00000117;1,472e-17;1,47e-17;0,0654;1,454e-16;1,456e-16;0,002698;0,002696;2,238;0,0114;8,92e-16;8,9e-16
5,272;2,25;0,00914;2,45e-18;8,55e-19;8,55e-19;0,00284;1,32e-16;1,32e-16;4,29e-11;4,29e-11;0,159;8,35e-18;7,25e-17;7,25e-17;0,0004116;1,822e-18;1,822e-18;6,996e-12;6,996e-12;0,8602;0,00344;4,82e-10;4,82e-10;0,05004;5,79e-7;7,26e-18;7,26e-18;0,0324;7,212e-17;7,19e-17;0,001334;0,001336;1,11;0,005628;4,402e-16;4,402e-16
5,322;0,851;0,00345;9,23e-19;3,23e-19;3,23e-19;0,00107;4,99e-17;4,99e-17;1,62e-11;1,62e-11;0,0599;3,15e-18;2,74e-17;2,74e-17;0,0001554;6,882e-19;6,882e-19;2,634e-12;2,634e-12;0,3256;0,001298;1,82e-10;1,82e-10;0,0189;2,184e-7;2,746e-18;2,748e-18;0,01224;2,72e-17;2,722e-17;0,000504;0,000504;0,4182;0,002124;1,66e-16;1,664e-16
5,372;0,245;0,000995;2,66e-19;9,31e-20;9,31e-20;0,000309;1,44e-17;1,44e-17;4,67e-12;4,67e-12;0,0173;9,09e-19;7,88e-18;7,88e-18;0,00004474;1,982e-19;1,982e-19;7,582e-13;7,582e-13;0,0938;0,000374;5,24e-11;5,24e-11;0,005442;6,3e-8;7,92e-19;7,92e-19;0,003528;7,844e-18;7,85e-18;0,0001452;0,0001452;0,1206;0,000612;4,788e-17;4,788e-17
5,422;0,054;0,000219;5,85e-20;2,05e-20;2,05e-20;0,0000679;3,17e-18;3,17e-18;1,03e-12;1,03e-12;0,0038;2e-19;1,73e-18;1,73e-18;0,000009846;4,354e-20;4,354e-20;1,67e-13;1,67e-13;0,02064;0,0000824;1,154e-11;1,154e-11;0,0012;1,386e-8;1,74e-19;1,74e-19;0,000774;1,726e-18;1,724e-18;0,00003184;0,00003196;0,02652;0,0001344;1,056e-17;1,056e-17
5,472;0,00906;0,0000368;9,83e-21;3,44e-21;3,44e-21;0,0000114;5,32e-19;5,32e-19;1,72e-13;1,72e-13;0,000638;3,36e-20;2,91e-19;2,91e-19;0,000001654;7,322e-21;7,322e-21;2,806e-14;2,806e-14;0,003464;0,00001382;1,938e-12;1,938e-12;0,000201;2,328e-9;2,924e-20;2,926e-20;0,0001302;2,896e-19;2,898e-19;0,000005368;0,00000536;0,004452;0,00002262;1,77e-18;1,77e-18
5,522;0,00116;0,00000471;1,26e-21;4,41e-22;4,41e-22;0,00000146;6,81e-20;6,81e-20;2,21e-14;2,21e-14;0,0000818;4,3e-21;3,73e-20;3,73e-20;2,12e-7;9,38e-22;9,38e-22;3,596e-15;3,596e-15;0,000444;0,000001772;2,484e-13;2,484e-13;0,0000258;2,982e-10;3,748e-21;3,748e-21;0,00001668;3,71e-20;3,712e-20;6,872e-7;6,88e-7;0,0005706;0,000002898;2,268e-19;2,268e-19
5,572;0,000114;4,61e-7;1,23e-22;4,31e-23;4,31e-23;1,43e-7;6,67e-21;6,67e-21;2,16e-15;2,16e-15;0,000008;4,21e-22;3,65e-21;3,65e-21;2,072e-8;9,18e-23;9,18e-23;3,518e-16;3,518e-16;0,00004342;1,734e-7;2,43e-14;2,43e-14;0,00000252;2,916e-11;3,668e-22;3,668e-22;0,000001632;3,63e-21;3,632e-21;6,72e-8;6,72e-8;0,0000558;2,838e-7;2,218e-20;2,218e-20
5,622;0,00000848;3,44e-8;9,2e-24;3,22e-24;3,22e-24;1,07e-8;4,98e-22;4,98e-22;1,61e-16;1,61e-16;5,97e-7;3,14e-23;2,73e-22;2,73e-22;1,546e-9;6,838e-24;6,838e-24;2,626e-17;2,626e-17;0,000003244;1,294e-8;1,814e-15;1,814e-15;1,884e-7;2,178e-12;2,74e-23;2,738e-23;1,218e-7;2,712e-22;2,712e-22;5,016e-9;5,04e-9;0,00000417;2,118e-8;1,658e-21;1,658e-21
5,672;4,84e-7;1,96e-9;5,25e-25;1,83e-25;1,83e-25;6,09e-10;2,84e-23;2,84e-23;9,2e-18;9,2e-18;3,41e-8;1,79e-24;1,55e-23;1,55e-23;8,82e-11;3,908e-25;3,908e-25;1,498e-18;1,498e-18;1,848e-7;7,38e-10;1,034e-16;1,034e-16;1,074e-8;7,14e-13;1,562e-24;1,562e-24;6,96e-9;1,544e-23;1,546e-23;2,866e-10;2,868e-10;2,376e-7;1,218e-9;9,44e-23;9,46e-23
5,722;2,2e-8;9,2e-11;2,3e-26;8,05e-27;8,05e-27;6,24e-11;1,24e-24;1,24e-24;4,38e-19;4,38e-19;1,5e-9;9,6e-26;6,8e-25;6,8e-25;4,202e-12;1,718e-26;1,718e-26;6,748e-20;6,748e-20;8,416e-9;3,54e-11;4,84e-18;4,84e-18;4,668e-10;2,256e-11;6,86e-26;6,842e-26;3,162e-10;6,808e-25;6,782e-25;2,638e-11;2,636e-11;1,032e-8;5,49e-10;4,172e-24;4,168e-24
5,772;3,03e-8;1,97e-10;7,36e-27;2,14e-27;2,14e-27;1,05e-9;9,11e-26;9,11e-26;1,12e-18;1,12e-18;4,96e-10;5,31e-25;1,41e-25;1,41e-25;1,054e-11;5,868e-27;5,868e-27;7,106e-20;7,106e-20;1,138e-8;9,78e-11;9,96e-18;9,96e-18;1,554e-11;6,6e-10;2,218e-26;2,218e-26;4,158e-10;2,368e-25;2,368e-25;4,08e-10;4,08e-10;4,05e-10;1,452e-8;1,918e-24;1,922e-24
5,822;6,62e-7;4,35e-9;1,47e-25;4,19e-26;4,19e-26;2,35e-8;1,12e-24;1,12e-24;2,48e-17;2,48e-17;9,98e-9;1,18e-23;2,65e-24;2,65e-24;2,33e-10;1,182e-25;1,182e-25;1,539e-18;1,539e-18;2,482e-7;2,16e-9;2,194e-16;2,194e-16;5,376e-13;1,476e-8;4,454e-25;4,464e-25;9,06e-9;4,794e-24;4,794e-24;9,092e-9;9,08e-9;1,38e-9;3,246e-7;3,986e-23;3,98e-23
5,872;0,0000113;7,41e-8;2,51e-24;7,14e-25;7,14e-25;4e-7;1,91e-23;1,91e-23;4,23e-16;4,23e-16;1,7e-7;2,01e-22;4,51e-23;4,51e-23;3,974e-9;2,018e-24;2,018e-24;2,624e-17;2,624e-17;0,000004236;3,68e-8;3,746e-15;3,746e-15;2,466e-12;2,52e-7;7,612e-24;7,6e-24;1,548e-7;8,16e-23;8,18e-23;1,55e-7;1,552e-7;2,346e-8;0,000005532;6,784e-22;6,788e-22
5,922;0,000147;9,65e-7;3,27e-23;9,29e-24;9,29e-24;0,00000521;2,48e-22;2,48e-22;5,5e-15;5,5e-15;0,00000222;2,62e-21;5,88e-22;5,88e-22;5,172e-8;2,626e-23;2,626e-23;3,41e-16;3,41e-16;0,0000552;4,8e-7;4,874e-14;4,874e-14;3,204e-11;0,000003276;9,874e-23;9,88e-23;0,00000201;1,066e-21;1,064e-21;0,000002018;0,00000202;3,048e-7;0,000072;8,858e-21;8,84e-21
5,972;0,00146;0,00000959;3,25e-22;9,23e-23;9,23e-23;0,0000518;2,47e-21;2,47e-21;5,47e-14;5,47e-14;0,000022;2,6e-20;5,84e-21;5,84e-21;5,14e-7;2,608e-22;2,608e-22;3,384e-15;3,384e-15;0,0005466;0,00000476;4,826e-13;4,826e-13;3,186e-10;0,00003258;9,82e-22;9,8e-22;0,00001998;1,06e-20;1,058e-20;0,00002006;0,00002004;0,00000303;0,000714;8,77e-20;8,76e-20
6,022;0,0111;0,0000727;2,47e-21;7e-22;7e-22;0,000393;1,87e-20;1,87e-20;4,15e-13;4,15e-13;0,000167;1,97e-19;4,43e-20;4,43e-20;0,000003898;1,978e-21;1,978e-21;2,572e-14;2,572e-14;0,004142;0,0000362;3,666e-12;3,666e-12;2,418e-9;0,0002472;7,462e-21;7,444e-21;0,0001518;8,04e-20;8,02e-20;0,0001522;0,000152;0,00002298;0,00543;6,646e-19;6,668e-19
6,072;0,0641;0,000421;1,43e-20;4,05e-21;4,05e-21;0,00227;1,08e-19;1,08e-19;2,4e-12;2,4e-12;0,000966;1,14e-18;2,56e-19;2,56e-19;0,00002256;1,146e-20;1,146e-20;1,49e-13;1,49e-13;0,02404;0,00021;2,122e-11;2,122e-11;1,398e-8;0,001428;4,31e-20;4,304e-20;0,000876;4,642e-19;4,64e-19;0,0008816;0,00088;0,0001332;0,03144;3,858e-18;3,86e-18
6,122;0,283;0,00186;6,31e-20;1,79e-20;1,79e-20;0,01;4,78e-19;4,78e-19;1,06e-11;1,06e-11;0,00427;5,05e-18;1,13e-18;1,13e-18;0,0000996;5,066e-20;5,066e-20;6,586e-13;6,586e-13;0,1061;0,000924;9,38e-11;9,38e-11;6,18e-8;0,0063;1,904e-19;1,906e-19;0,003876;2,05e-18;2,05e-18;0,003896;0,003892;0,000588;0,1386;1,702e-17;1,706e-17
6,172;0,955;0,00627;2,13e-19;6,04e-20;6,04e-20;0,0339;1,61e-18;1,61e-18;3,58e-11;3,58e-11;0,0144;1,7e-17;3,82e-18;3,82e-18;0,0003362;1,706e-19;1,706e-19;2,22e-12;2,22e-12;0,3588;0,00312;3,168e-10;3,168e-10;2,082e-7;0,0213;6,416e-19;6,416e-19;0,01308;6,906e-18;6,9e-18;0,0131;0,01312;0,00198;0,468;5,766e-17;5,74e-17
6,222;2,46;0,0161;5,48e-19;1,55e-19;1,55e-19;0,0872;4,15e-18;4,15e-18;9,21e-11;9,21e-11;0,0371;4,38e-17;9,83e-18;9,83e-18;0,000866;4,384e-19;4,384e-19;5,704e-12;5,704e-12;0,922;0,00802;8,14e-10;8,14e-10;5,364e-7;0,05484;1,654e-18;1,652e-18;0,03366;1,782e-17;1,78e-17;0,03384;0,03376;0,005106;1,206;1,481e-16;1,482e-16
6,272;4,83;0,0317;1,08e-18;3,06e-19;3,06e-19;0,171;8,16e-18;8,16e-18;1,81e-10;1,81e-10;0,0728;8,61e-17;1,93e-17;1,93e-17;0,0017;8,642e-19;8,642e-19;1,123e-11;1,123e-11;1,81;0,01576;1,598e-9;1,598e-9;0,000001056;0,108;3,248e-18;3,25e-18;0,066;3,5e-17;3,5e-17;0,06632;0,0664;0,01002;2,37;2,906e-16;2,908e-16
6,322;7,24;0,0476;1,61e-18;4,58e-19;4,58e-19;0,257;1,22e-17;1,22e-17;2,71e-10;2,71e-10;0,109;1,29e-16;2,9e-17;2,9e-17;0,00255;1,296e-18;1,296e-18;1,684e-11;1,684e-11;2,716;0,0236;2,4e-9;2,4e-9;0,000001584;0,1614;4,87e-18;4,868e-18;0,099;5,25e-17;5,256e-17;0,0996;0,0996;0,01506;3,552;4,36e-16;4,356e-16
6,372;8,29;0,0545;1,85e-18;5,25e-19;5,25e-19;0,294;1,4e-17;1,4e-17;3,11e-10;3,11e-10;0,125;1,48e-16;3,32e-17;3,32e-17;0,00292;1,482e-18;1,482e-18;1,928e-11;1,928e-11;3,112;0,027;2,748e-9;2,748e-9;0,000001812;0,1848;5,566e-18;5,584e-18;0,1134;6,026e-17;6,008e-17;0,114;0,114;0,01722;4,068;4,984e-16;4,988e-16
6,422;7,25;0,0476;1,61e-18;4,58e-19;4,58e-19;0,257;1,22e-17;1,22e-17;2,71e-10;2,71e-10;0,109;1,29e-16;2,9e-17;2,9e-17;0,002554;1,296e-18;1,296e-18;1,684e-11;1,684e-11;2,718;0,0236;2,4e-9;2,4e-9;0,000001584;0,1614;4,876e-18;4,868e-18;0,099;5,25e-17;5,256e-17;0,0996;0,0996;0,01506;3,552;4,364e-16;4,356e-16
6,472;4,83;0,0318;1,08e-18;3,06e-19;3,06e-19;0,171;8,17e-18;8,17e-18;1,81e-10;1,81e-10;0,0729;8,62e-17;1,93e-17;1,93e-17;0,0017;8,644e-19;8,644e-19;1,123e-11;1,123e-11;1,814;0,01578;1,602e-9;1,602e-9;0,000001056;0,108;3,252e-18;3,252e-18;0,066;3,5e-17;3,502e-17;0,06636;0,0664;0,01002;2,37;2,912e-16;2,91e-16
6,522;2,46;0,0162;5,48e-19;1,56e-19;1,56e-19;0,0873;4,16e-18;4,16e-18;9,22e-11;9,22e-11;0,0371;4,39e-17;9,84e-18;9,84e-18;0,000868;4,408e-19;4,408e-19;5,726e-12;5,726e-12;0,9222;0,00804;8,16e-10;8,16e-10;5,37e-7;0,0549;1,654e-18;1,654e-18;0,03372;1,782e-17;1,782e-17;0,03388;0,03384;0,005112;1,206;1,481e-16;1,482e-16
6,572;0,957;0,00628;2,13e-19;6,05e-20;6,05e-20;0,0339;1,62e-18;1,62e-18;3,58e-11;3,58e-11;0,0144;1,71e-17;3,83e-18;3,83e-18;0,000337;1,712e-19;1,712e-19;2,222e-12;2,222e-12;0,3592;0,00312;3,17e-10;3,17e-10;2,088e-7;0,02136;6,418e-19;6,44e-19;0,01308;6,91e-18;6,9e-18;0,01316;0,01316;0,001986;0,4692;5,766e-17;5,768e-17
6,622;0,284;0,00186;5,44e-14;1,79e-20;1,79e-20;0,0101;4,79e-19;4,79e-19;1,06e-11;1,06e-11;0,00428;6,91e-13;1,13e-18;1,13e-18;0,0001;5,072e-20;5,072e-20;6,588e-13;6,588e-13;0,1064;0,000926;9,4e-11;9,4e-11;6,18e-8;0,0063;1,908e-19;1,908e-19;0,003888;2,054e-18;2,056e-18;0,0039;0,0039;0,0005892;0,1392;1,708e-17;1,708e-17
6,672;0,0642;0,000422;2,3e-12;4,06e-21;4,06e-21;0,00228;1,09e-19;1,09e-19;2,41e-12;2,41e-12;0,000969;2,93e-11;2,57e-19;2,57e-19;0,00002262;1,17e-20;1,17e-20;1,492e-13;1,492e-13;0,0241;0,00021;2,128e-11;2,128e-11;1,404e-8;0,001434;4,32e-20;4,312e-20;0,000882;4,654e-19;4,654e-19;0,0008824;0,000884;0,0001332;0,0315;3,866e-18;3,864e-18
6,722;0,0111;0,0000729;7,45e-11;7,02e-22;7,02e-22;0,000394;1,88e-20;1,88e-20;4,16e-13;4,16e-13;0,000167;9,45e-10;4,44e-20;4,44e-20;0,00000391;9,12e-21;9,12e-21;2,58e-14;2,58e-14;0,004168;0,0000362;3,668e-12;3,668e-12;2,676e-9;0,0002478;7,466e-21;7,476e-21;0,0001518;8,04e-20;8,04e-20;0,0001526;0,0001524;0,00002304;0,005442;6,69e-19;6,68e-19
6,772;0,00147;0,00000962;1,84e-9;9,27e-23;9,27e-23;0,000052;2,48e-21;2,48e-21;5,49e-14;5,49e-14;0,0000221;2,33e-8;5,86e-21;5,86e-21;5,16e-7;1,759e-19;1,759e-19;3,408e-15;3,408e-15;0,0005496;0,000004793;4,85e-13;4,85e-13;6,54e-9;0,0000327;9,868e-22;9,86e-22;0,0000201;1,06e-20;1,064e-20;0,00002014;0,00002012;0,000003108;0,00072;8,814e-20;8,82e-20
6,822;0,000152;9,69e-7;3,46e-8;1,09e-23;1,09e-23;0,00000523;3,62e-22;3,62e-22;5,53e-15;5,53e-15;0,00000222;4,39e-7;6,81e-22;6,81e-22;5,408e-8;3,316e-18;3,316e-18;3,454e-16;3,454e-16;0,00005668;8,316e-7;4,88e-14;4,88e-14;1,17e-7;0,000003288;1,072e-22;1,07e-22;0,000002286;1,152e-21;1,15e-21;0,000002144;0,000002144;0,000001548;0,0000726;9,226e-21;9,2e-21
6,872;0,0000705;7,45e-8;4,97e-7;2,37e-23;2,37e-23;4,02e-7;1,63e-21;1,63e-21;4,25e-16;4,25e-16;1,71e-7;0,00000631;1,36e-21;1,36e-21;3,427e-8;4,756e-17;4,756e-17;5,55e-17;5,55e-17;0,00002413;0,00000509;3,75e-15;3,75e-15;0,00000168;2,604e-7;1,216e-22;1,22e-22;0,000003972;1,276e-21;1,276e-21;0,00000181;0,000001812;0,00001782;0,000005946;5,408e-21;5,416e-21
6,922;0,000649;4,37e-9;0,00000545;2,52e-22;2,52e-22;2,36e-8;1,77e-20;1,77e-20;2,49e-17;2,49e-17;1e-8;0,0000692;1,44e-20;1,44e-20;3,321e-7;5,208e-16;5,208e-16;3,214e-16;3,214e-16;0,0002182;0,00005536;2,202e-16;2,202e-16;0,00001842;9,84e-8;1,252e-21;1,252e-21;0,00004182;1,312e-20;1,31e-20;0,00001814;0,00001816;0,0001956;0,000004542;5,202e-20;5,208e-20
6,972;0,00543;1,96e-10;0,0000457;2,11e-21;2,11e-21;1,06e-9;1,48e-19;1,48e-19;1,2e-18;1,2e-18;4,49e-10;0,00058;1,21e-19;1,21e-19;0,00000278;4,366e-15;4,366e-15;2,68e-15;2,68e-15;0,001832;0,0004634;1,07e-17;1,07e-17;0,0001542;7,02e-7;1,048e-20;1,046e-20;0,0003504;1,098e-19;1,098e-19;0,0001522;0,000152;0,001638;0,00003534;4,352e-19;4,352e-19
7,022;0,0347;6,69e-12;0,000292;1,35e-20;1,35e-20;3,61e-11;9,48e-19;9,48e-19;6,04e-19;6,04e-19;1,54e-11;0,00371;7,72e-19;7,72e-19;0,00001776;2,79e-14;2,79e-14;1,71e-14;1,71e-14;0,0117;0,002962;5,698e-18;5,698e-18;0,00099;0,000004464;6,72e-20;6,72e-20;0,002238;7,04e-19;7e-19;0,0009716;0,000972;0,01044;0,0002256;2,784e-18;2,784e-18
7,072;0,169;1,74e-13;0,00142;6,57e-20;6,57e-20;9,42e-13;4,63e-18;4,63e-18;2,76e-18;2,76e-18;4,01e-13;0,0181;3,77e-18;3,77e-18;0,0000866;1,362e-13;1,362e-13;8,34e-14;8,34e-14;0,0572;0,01444;2,614e-17;2,614e-17;0,004818;0,00002178;3,27e-19;3,27e-19;0,01092;3,42e-18;3,42e-18;0,00474;0,00472;0,05106;0,001104;1,356e-17;1,358e-17
7,122;0,631;2,11e-18;0,0053;2,45e-19;2,45e-19;7,3e-19;1,72e-17;1,72e-17;1,03e-17;1,03e-17;8,36e-17;0,0673;1,4e-17;1,4e-17;0,000322;5,08e-13;5,08e-13;3,1e-13;3,1e-13;0,212;0,05378;9,74e-17;9,74e-17;0,01794;0,000081;1,216e-18;1,22e-18;0,04068;1,274e-17;1,274e-17;0,01764;0,01764;0,1902;0,004098;5,054e-17;5,064e-17
7,172;1,79;6e-18;0,0151;6,96e-19;6,96e-19;2,07e-18;4,9e-17;4,9e-17;2,92e-17;2,92e-17;2,38e-16;0,191;3,99e-17;3,99e-17;0,000918;1,442e-12;1,442e-12;8,82e-13;8,82e-13;0,604;0,153;2,768e-16;2,768e-16;0,051;0,0002304;3,462e-18;3,462e-18;0,1158;3,622e-17;3,624e-17;0,05012;0,05;0,5406;0,01164;1,436e-16;1,434e-16
7,222;3,89;1,3e-17;0,0327;1,51e-18;1,51e-18;4,5e-18;1,06e-16;1,06e-16;6,34e-17;6,34e-17;5,15e-16;0,415;8,65e-17;8,65e-17;0,001992;3,136e-12;3,136e-12;1,916e-12;1,916e-12;1,312;0,332;6,014e-16;6,014e-16;0,1104;0,0005004;7,52e-18;7,52e-18;0,2508;7,86e-17;7,86e-17;0,1089;0,1088;1,17;0,02526;3,116e-16;3,118e-16
7,272;6,44;8,59e-14;0,0542;2,5e-18;2,5e-18;7,52e-13;1,76e-16;1,76e-16;1,05e-16;1,05e-16;3,42e-13;0,688;1,43e-16;1,43e-16;0,0033;5,176e-12;5,176e-12;3,18e-12;3,18e-12;2,18;0,5496;9,94e-16;9,94e-16;0,183;0,000828;1,244e-17;1,244e-17;0,4158;1,302e-16;1,302e-16;0,1802;0,1804;1,944;0,04188;5,16e-16;5,164e-16
7,322;8,14;3,35e-12;0,0685;3,16e-18;3,16e-18;2,93e-11;2,22e-16;2,22e-16;1,33e-16;1,33e-16;1,33e-11;0,869;1,81e-16;1,81e-16;0,00416;6,54e-12;6,54e-12;4e-12;4e-12;2,74;0,6944;1,258e-15;1,258e-15;0,2316;0,00105;1,574e-17;1,574e-17;0,5256;1,644e-16;1,644e-16;0,228;0,228;2,454;0,05292;6,53e-16;6,524e-16
7,372;7,86;9,95e-11;0,0661;3,05e-18;3,05e-18;8,71e-10;2,15e-16;2,15e-16;1,28e-16;1,28e-16;3,95e-10;0,839;1,75e-16;1,75e-16;0,00402;6,32e-12;6,32e-12;3,86e-12;3,86e-12;2,66;0,6708;1,22e-15;1,22e-15;0,2232;0,001008;1,518e-17;1,518e-17;0,507;1,586e-16;1,588e-16;0,2198;0,22;2,37;0,05106;6,312e-16;6,292e-16
7,422;5,79;2,26e-9;0,0487;2,25e-18;2,25e-18;1,98e-8;1,58e-16;1,58e-16;9,44e-17;9,44e-17;8,96e-9;0,618;1,29e-16;1,29e-16;0,00296;4,662e-12;4,662e-12;2,84e-12;2,84e-12;1,952;0,4942;9,98e-16;9,98e-16;0,1644;0,000744;1,118e-17;1,116e-17;0,3732;1,168e-16;1,168e-16;0,162;0,162;1,746;0,03762;4,636e-16;4,636e-16
