"Path in reciprocal space";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up";"up"
2,5676280987245867;-40,71192686910664;-40,71191507134874;-40,68202977060887;-40,68202199760447;-40,623651992972505;-40,62365120704523;-27,12665312602769;-17,09106021976089;-17,090926128317545;-16,874405277005785;-16,87427326944543;-16,829636559866106;-16,829113055850033;-16,79713589722595;-16,796843657161453;-16,776882148358407;-16,776740968164056;-16,73323446864576;-16,733129303285576;-16,594446802092804;-16,594353373545605;-16,55503613146555;-16,555028488253267;-16,360129824151695;-16,360067893523652;-7,196876357616019;-7,157194000281171;-7,155926847771025;-5,8613759318190874;-5,848542696871374;-5,846776525720355;-5,8383923469469465;-5,8232377368688795;-5,813401343226532;-5,795517077760608;-5,766292051459042;-5,747696178909529;-5,718579682467081;-5,601140956409744;-5,550423668187017;-5,549817267728822;-5,545614194493334;-5,531465212363524;-5,529941169524901;-5,528396158040269;-5,521301534576143;-5,509547261851405;-5,499616654015882;-5,495792806299833;-5,4947277199446285;-5,4905183889579705;-5,476097938718091;-5,475188519609721;-5,4673881710189525;-5,454636129135362;-5,4237046317395965;-5,395083063540781;-5,360778141258307;6,813189718896689;7,114800269355258;7,175443339616853;7,226392668005594;7,999438730017235;8,172642185579626;10,84751869827503;10,930926556707668;10,989934461639587;11,108165592470009;11,280609990204562;11,66248545102137;12,002062768247406;12,284235854649197;12,374313577999995;12,614474840260325;12,745402059123743;12,818568918085868;12,870601994001248;13,159882685826235;13,32473628959289;13,380811661818779;13,617736436946018;13,743478786242589;13,871660909398328;14,158685418242166;14,227634118039957;14,230507210803186;14,966614311703143;15,03432824782285;15,410925982692067;15,44091301155097;15,650946902878742;15,652843593350244;15,912168200577895;16,36408707119693;16,515596986899894;16,5814748479352;16,677071177481064;16,75601262808779;17,13995448197632;17,29476307857753;17,338862796050325;17,42399818904049;17,683048887655843;17,90584460874901
2,604881018073277;-40,70874575841794;-40,70873430014561;-40,685227120810524;-40,68521844228544;-40,62366289869876;-40,62366163365967;-27,126652235156048;-17,066349121314616;-17,066213775505997;-16,900332954965346;-16,900217988199614;-16,826230740998763;-16,825702233486467;-16,800613066282708;-16,8002797765052;-16,785477727336275;-16,78530878097835;-16,733266419721506;-16,733150797822724;-16,579730250806136;-16,579636896073158;-16,539963905429804;-16,53995258656042;-16,381045490413925;-16,380971379225866;-7,196889759953148;-7,156858897047181;-7,155874150699269;-5,862257485744007;-5,849926724563381;-5,84790942821227;-5,838348705501955;-5,822265473248777;-5,8146112597939865;-5,7953121225020565;-5,762881513957351;-5,749761837088085;-5,717144544967137;-5,601080129060013;-5,550337701120505;-5,549270095456736;-5,545232087145439;-5,530172487191332;-5,529913169088228;-5,529262633298345;-5,522717733710217;-5,510310762770008;-5,498812636878693;-5,498409883638464;-5,494910631872208;-5,489082004014602;-5,4757538123627425;-5,475132003021807;-5,4661667491438255;-5,45657395777653;-5,419539378737014;-5,398140412994357;-5,3598897326875115;6,861301645320041;7,173046632546182;7,198966987124605;7,226552036152424;7,859108667023299;8,171359620806275;10,791751253766643;10,978231144380489;11,022042103078107;11,10803192577156;11,2423394210324;11,702398480229943;12,04197686180543;12,329860312037168;12,358599974441061;12,576758896211437;12,82991770946068;12,831498885205948;12,912528967217439;13,143891841347779;13,262425668223646;13,317229883036832;13,565993138877081;13,70255253375758;13,90454937008153;14,133737472993575;14,152296237085688;14,197974644216771;15,065044214380128;15,129943437955435;15,445171538059984;15,447381850454828;15,622255431602094;15,662726994641096;15,818128089156037;16,419316896430473;16,511204765038123;16,579190703919735;16,660453634667753;16,728006715409688;17,16652110738224;17,33709899613753;17,351609673878663;17,44945837638369;17,6786023307006;17,819635869512428
2,6421787391832856;-40,70515912915229;-40,70514811390554;-40,688814298553844;-40,68880523570007;-40,62367229016083;-40,62367112301838;-27,126651445669783;-17,039237880542515;-17,039102410294195;-16,927021347967276;-16,92690808982984;-16,822342839986106;-16,821826511452645;-16,804525199233566;-16,80414289459451;-16,79279012411746;-16,792586253768647;-16,733290654075127;-16,73316825054719;-16,564729377059642;-16,564637892911833;-16,528900274250525;-16,528863222355717;-16,401023515684468;-16,400929822125832;-7,196900220555757;-7,156541680464324;-7,155868933080544;-5,863240663202431;-5,85053472517772;-5,848920660215379;-5,8383175712471305;-5,821149621260822;-5,815891197483667;-5,795151947734902;-5,7598728876019525;-5,751711128305985;-5,716089171468697;-5,601026878865976;-5,550687005237372;-5,548064634007423;-5,54504803783301;-5,530473195181019;-5,530031082713345;-5,528487532040478;-5,524008484912529;-5,510935099672607;-5,500362816222505;-5,498022506680723;-5,495250176026366;-5,487841048472987;-5,475459462601593;-5,475094991194796;-5,464837666943547;-5,458551045324293;-5,4154940210168645;-5,401341716557602;-5,359208045995089;6,916090141487743;7,160046919703322;7,239247653554771;7,284042141740543;7,7113915935698;8,17123009694768;10,751942873269604;11,026018824757218;11,051297122565586;11,107787074148012;11,20020155566725;11,741294875563504;12,085291113583477;12,30664939821496;12,37741402073335;12,537154246506876;12,850019102671558;12,889773871530274;12,965512098237937;13,135373086215054;13,211371455691285;13,258549585335885;13,530701043178855;13,685992564849975;13,93543915230856;14,080165353524533;14,108613583224484;14,164583182579323;15,168960512403123;15,21920477899775;15,435047176399978;15,469431588402964;15,594670624558479;15,665955272877373;15,736779140732716;16,469767442513742;16,516297656926152;16,586975091811475;16,630151551638207;16,695989375496552;17,212821666508415;17,346391530120133;17,373038020011062;17,50224079718342;17,613686603097808;17,771697542535193
2,6794316585319757;-40,701219146830255;-40,70120872210044;-40,692755874284735;-40,69274644410126;-40,623678124895285;-40,62367686707021;-27,12665089570143;-17,010648812747345;-17,010514352436836;-16,954295411255245;-16,954176103521284;-16,818053238965895;-16,817556085759076;-16,80882556312355;-16,808390538415576;-16,79811443193831;-16,797873801030835;-16,733308568105667;-16,733183026242536;-16,549591880507432;-16,549503993638815;-16,52561692212485;-16,525550297486152;-16,416014638525237;-16,41589681850497;-7,196907934388532;-7,156265060126247;-7,155929067921228;-5,8640113496621336;-5,850585181733413;-5,849738895622875;-5,8383035038907805;-5,819917201825189;-5,817221976296042;-5,795054700801821;-5,757345764299007;-5,753565697922784;-5,71544970495883;-5,600989917365293;-5,550884748737868;-5,546895013371412;-5,545224575681352;-5,5307356906361385;-5,530602129397896;-5,527226706798616;-5,5251578173847244;-5,51135969298372;-5,501546190648751;-5,497239905783697;-5,495767457631575;-5,486971741427088;-5,475240750516801;-5,475091773282914;-5,463445999541802;-5,460434900342557;-5,411650160362327;-5,404659262581839;-5,358779731184072;6,977267978639317;7,108559714648568;7,3129679743437075;7,34693379467447;7,559578740566188;8,171961622286762;10,728809019778778;11,072016969948136;11,075646317539242;11,104110848774265;11,156321313467492;11,774221948410071;12,130778202895778;12,23739896925689;12,423834453820081;12,500841863795806;12,87258815874565;12,9103671964432;13,02848054389148;13,11778732621959;13,177034187808374;13,206902712980776;13,518704184404845;13,69221726545991;13,96270845473575;14,021058487185732;14,092549816374639;14,131509242073621;15,273079786069328;15,297893560065063;15,407556501669578;15,44896611131698;15,573293273275963;15,664997549601495;15,688769893729246;16,50796482161683;16,531426997536688;16,59273844014517;16,60479987325101;16,66321203893774;17,271834968537252;17,368491723234175;17,37973669343205;17,500677429451738;17,54561961303201;17,76435340613648
2,716684577880666;-40,69703939192303;-40,69702943154795;-40,69693861695317;-40,69692865681598;-40,62368349282061;-40,62368218772956;-27,12665072625701;-16,982080168709793;-16,98200376221847;-16,981951771177062;-16,981875360437584;-16,81349840120362;-16,813381040723236;-16,813025152276012;-16,812907784793712;-16,80027145588635;-16,800013743508732;-16,73331584746314;-16,733189214428684;-16,534436350995932;-16,534358884823437;-16,534353288685313;-16,534275835583905;-16,421374913533406;-16,421245933067297;-7,196910815418642;-7,156076167264447;-7,15604144738987;-5,864316745904024;-5,850305779077584;-5,85029763848068;-5,838298081353234;-5,8185857701279255;-5,818584524764718;-5,795023849292484;-5,755342586081106;-5,755340230728457;-5,715240024075209;-5,600980102158881;-5,550944977724228;-5,545877761298074;-5,545870191703225;-5,530843921490463;-5,530837460689046;-5,526171399096364;-5,526167471664654;-5,5115176338293255;-5,501941082161245;-5,496461444361209;-5,496456631746497;-5,486647861101262;-5,475136162336687;-5,475135967342803;-5,4620390172971325;-5,462038472839266;-5,408066945640603;-5,408066711391042;-5,358635625692835;7,044424215181679;7,044551055825209;7,393607761277358;7,393738477158018;7,426922799633854;8,172545812318436;10,721514931441087;11,093727931102684;11,093728703714838;11,11422322986272;11,114234346552156;11,789285835785437;12,176993978436352;12,177033192862165;12,465080579193321;12,465115446429154;12,896838351716285;12,896893755431995;13,086784473175603;13,086847586466522;13,16482496235519;13,176599821319934;13,51979261300654;13,700665379104425;13,98528930593175;13,985348138083388;14,101584415382415;14,101671255605464;15,361612292067415;15,361613828995313;15,372962381321633;15,37300317614731;15,564643098243318;15,663701992055673;15,679159306005587;16,525333850402742;16,556099269165397;16,556166497234113;16,631513343934188;16,63160038263289;17,31772834838061;17,381640391050006;17,404699302876274;17,40472315471872;17,5590169444334;17,76404934291856
2,76377788950769;-40,70620990724495;-40,70619884175444;-40,687764832914404;-40,68775581538053;-40,62366651462308;-40,623665729111835;-27,12665163630229;-17,038720553097228;-17,038567711947735;-16,934352376742307;-16,934278225755353;-16,82351135954757;-16,823019217921683;-16,803370355794875;-16,802953213527587;-16,786702212563753;-16,786515548231712;-16,733289569994906;-16,733161111536837;-16,58218190296535;-16,582108860259215;-16,504211568509902;-16,504141429971675;-16,407316490583828;-16,407207974053904;-7,196897949806272;-7,156566955191508;-7,155897552144532;-5,862928649583102;-5,850400231937414;-5,849272887916933;-5,838298631693886;-5,821337818331266;-5,81572703529935;-5,795152681329467;-5,758738179110337;-5,752867855966369;-5,716058087139747;-5,601048677721579;-5,550732935934107;-5,548552348382685;-5,544700925293452;-5,530369948295235;-5,529760057521308;-5,5277698026560955;-5,524851049010976;-5,510765596966671;-5,500526023917401;-5,4983319753267805;-5,495009661865285;-5,4880545556840605;-5,475344152645269;-5,475244942432621;-5,463808751986876;-5,459340114922228;-5,4150335504380624;-5,401837297950925;-5,359252225095821;6,882975789894173;7,09682497061463;7,1957395353166556;7,56453686817692;7,573742358332239;8,16623952415629;10,744227984908838;11,043274515109324;11,053459212317573;11,110100513202505;11,181877156372135;11,710831681325883;12,173424635189415;12,265415055762814;12,374128411374361;12,515219009441811;12,841838800076566;12,95346364959233;13,012036553978353;13,043543952365987;13,207145328957642;13,316302897728058;13,480930289578989;13,643264779942658;14,011886749067955;14,017050673741727;14,061174266352701;14,230959075946114;15,141252925000428;15,224287970596025;15,439935123392544;15,544910955111192;15,602411589111238;15,66878558322632;15,677940081076988;16,45797603719151;16,532372178420307;16,57511671273225;16,628133783471213;16,70582291953201;17,16856803836082;17,369832169239075;17,489773441630508;17,52228691134711;17,544654519723103;17,765571929199986
2,810871201134714;-40,71612180683132;-40,71610972326468;-40,67780663631;-40,67780004869795;-40,62364343686676;-40,623642362209644;-27,12665467825042;-17,096571181470928;-17,09638799627957;-16,913761150781244;-16,91374208632669;-16,834360029670854;-16,833864424986157;-16,792491397290892;-16,79213368593931;-16,738106229823142;-16,737694257561206;-16,73319106916009;-16,73259667486609;-16,645347762522782;-16,64528718478058;-16,47479822794393;-16,474744034424837;-16,38209497617554;-16,382006776753194;-7,196853735511501;-7,157413446459604;-7,156127548247969;-5,858713815973454;-5,848975620122643;-5,848242017910028;-5,838248517686268;-5,824022303839838;-5,8127684699957225;-5,795524200630286;-5,762064221574579;-5,752119925455197;-5,718354455379897;-5,601282225022523;-5,5520832927292565;-5,550142925474436;-5,544734201789904;-5,529513604346768;-5,528855050828366;-5,526474740674012;-5,524740860541287;-5,508383270549009;-5,500724160910205;-5,496764500000723;-5,495180053772829;-5,4905486552056475;-5,475794785547466;-5,475793108619157;-5,463674241502237;-5,457084801821096;-5,422009001652598;-5,397036868003866;-5,361160529004778;6,690131698654068;6,802797626930971;7,366736037281338;7,71696369042444;7,773787988861206;8,136946386054134;10,788094115472042;10,951933626330645;11,052288559763358;11,10672392815475;11,224389778419617;11,548434940398167;12,246084789492652;12,286026110874582;12,337951798899418;12,516325669828555;12,82928249532676;12,963435873641487;12,96503966314678;13,032898976151117;13,29218732463288;13,375812984144241;13,505799375845534;13,50997210648369;14,037977059586213;14,061963826578708;14,090898909949615;14,418943949247584;14,90322110267452;15,08313975583215;15,506434536307667;15,600251763519841;15,667465486620422;15,685558324810186;15,736970434952081;16,37113525910466;16,50184226895852;16,530967988102773;16,71382836167271;16,79877805483549;17,04952812451826;17,3317020150053;17,533815591345828;17,543665966804056;17,698094703058214;17,77834299370985
2,858105934117975;-40,726233938381355;-40,72622107274644;-40,66760491863267;-40,66759939751111;-40,62361995608899;-40,62361882409487;-27,12666000049618;-17,154844896716263;-17,154628740795367;-16,91293182267394;-16,9128715635923;-16,845441781640886;-16,84494336567008;-16,781339108831823;-16,7810465338971;-16,733199950168085;-16,733199914108646;-16,709871638750023;-16,709817495118692;-16,664284428373914;-16,664191451958235;-16,44654644337024;-16,446507611785872;-16,35621716575357;-16,356142864961882;-7,196779964935275;-7,158503030565346;-7,156785171558858;-5,852167107822254;-5,8476739983096575;-5,8460588421321615;-5,838101291931198;-5,826548187629398;-5,8099034265204965;-5,796100958289693;-5,765495119962517;-5,752379415534443;-5,7217275952087485;-5,601702265018002;-5,555269820608284;-5,549192444205937;-5,545275179083908;-5,529613060295961;-5,52903942175201;-5,525711879786467;-5,52166495731773;-5,504656433421123;-5,503372101831468;-5,49995297084557;-5,49145129308486;-5,489808068907556;-5,476623542934721;-5,476504868400608;-5,462641766104271;-5,455564082005255;-5,428768699749979;-5,393767570044452;-5,364354843335917;6,483772215652733;6,529661712106478;7,553412078830108;7,861314765222;7,986056148859014;8,075526669476565;10,818749847706597;10,838801488125156;11,099179809761297;11,116872906482287;11,245831327534896;11,390332722160174;12,125290004682036;12,386376909960722;12,418336449992717;12,495317874947158;12,861820691526205;12,887093221904678;12,960988977259687;13,088357975068215;13,26168398928358;13,345623191204432;13,39213896628248;13,669503697230402;14,04338910899586;14,069352828508995;14,10705150973348;14,410676734468302;14,889562050361159;15,057190723260442;15,475301620529518;15,606123634978825;15,78389251134363;15,799817085704147;15,822201839347873;16,30559028743112;16,48830334034588;16,501283603470853;16,79277990582266;16,900863460856026;16,97525398262826;17,279541172329168;17,50486556386092;17,5114730020807;17,76714993118914;17,9192675955378
2,905199245744999;-40,736107083252364;-40,73609351487238;-40,6576003408092;-40,65759590735494;-40,62359906405803;-40,62359867096517;-27,126667340612933;-17,212335983491037;-17,21208812765124;-16,91853683183196;-16,91847918044101;-16,856277127057368;-16,85577776661426;-16,77040661685938;-16,7702754867697;-16,770020913029445;-16,769874084001472;-16,73316580427281;-16,733164241380674;-16,58417312370337;-16,584127896483302;-16,41960358976971;-16,41957992781794;-16,332404763070578;-16,332339895745235;-7,19668027206351;-7,159704201541155;-7,157814433514304;-5,847962293785382;-5,844281679661048;-5,841899747539317;-5,83782794016806;-5,828844916004735;-5,807293766071681;-5,7968291698814065;-5,76918642661297;-5,752632078378846;-5,725613808894433;-5,602252299274189;-5,557462354770027;-5,547858665096503;-5,545752008262709;-5,530369254582521;-5,529380769335119;-5,527480821841568;-5,515971916827722;-5,506070645562913;-5,505820178552818;-5,500051597135481;-5,488028903071817;-5,485741463499556;-5,47748590604469;-5,4770763631203465;-5,461562288902033;-5,454939550616432;-5,4350755430112985;-5,391962422664703;-5,368704554036163;6,279569221008603;6,283565810358787;7,750549927917059;7,982612648755588;7,985162170978041;8,200425583698957;10,724548761038967;10,813002032411411;11,106580427794933;11,212189734215599;11,254845515652336;11,272293899580648;12,070215726207465;12,410543844740294;12,476460039323996;12,523311104347131;12,805859401066938;12,912886016807466;12,973695111717733;13,06609075648532;13,174197397770255;13,217763012628378;13,516426949002414;13,780485641170783;13,917983790589062;14,002147298657178;14,14683045668304;14,207431310256798;15,089653028616107;15,193046402614002;15,33479237765881;15,728138862146745;15,90501569206071;15,953858654108993;15,972122028071759;16,28080081191414;16,48609246688982;16,502874319823714;16,852794682531584;16,921360412916194;17,00306764822013;17,203580350615223;17,427777521426172;17,468203298781958;17,69153558844509;18,100467767885593
2,952292557372023;-40,74531266914788;-40,745298507444986;-40,64823557054545;-40,648231523177344;-40,62357382966733;-40,623573131154615;-27,126676169699945;-17,267207495095008;-17,266929864417197;-16,925377218728553;-16,92534174988742;-16,866382444576704;-16,865878745423263;-16,82274643380906;-16,822697926060066;-16,760163508425393;-16,759996215659783;-16,733136111832504;-16,73312711245575;-16,507609850604688;-16,50758440892765;-16,393444985699922;-16,393435765151633;-16,31159554305214;-16,311539006035428;-7,196560156089042;-7,160880010500567;-7,1590950155472255;-5,849283126850446;-5,8374212075581555;-5,836928378020017;-5,83635757563452;-5,830846499764046;-5,805038786918465;-5,797621411123632;-5,773206060933938;-5,751879356367051;-5,729444449216432;-5,602859019418456;-5,558386109702002;-5,546138099398676;-5,545928444327878;-5,531633121922642;-5,530657620831564;-5,529740217245829;-5,510787617117681;-5,5098052620865134;-5,5085289732802085;-5,495136311388998;-5,486080000821707;-5,482669234120778;-5,4787170759923844;-5,474644076065693;-5,460825158543615;-5,455253744457586;-5,440692155624901;-5,391446775547158;-5,373982758020074;6,0689312944250995;6,089801988539289;7,878312138517917;7,951127243536381;8,069004625273204;8,404304945582783;10,60904260433843;10,75249271526922;11,148006037016915;11,232167062982912;11,261091423649924;11,303404902737284;12,1061799616944;12,414811531202366;12,469208827032466;12,572998557991667;12,72430770916806;12,916639417796764;12,950905617557883;12,98755793538149;13,136413404880688;13,197877970391415;13,595995959354973;13,748753743037549;13,848354218736498;13,935556775619872;14,039982696328106;14,120709432292088;15,025381313555846;15,41932169180623;15,464393908748418;15,855654403117196;16,016963080811514;16,146609606998677;16,197458157911733;16,29696798144433;16,48362168072688;16,535820056942818;16,876972673996466;16,896595258292354;17,080165486740984;17,09934153830498;17,310370696232177;17,458565106836865;17,579284995425557;18,10822449939223
2,9995272903552843;-40,75344209409515;-40,753426894510554;-40,63991911564794;-40,639916128204604;-40,62354592182232;-40,62354466327255;-27,12668548242269;-17,31707282581314;-17,316770370447273;-16,931697990398295;-16,93169105963366;-16,875319559920133;-16,87480857433884;-16,866427159558388;-16,866378517564264;-16,75106777255084;-16,750954378942748;-16,73311684945259;-16,73310441516635;-16,44329075176733;-16,44328341063594;-16,36554372465148;-16,365534505081623;-16,2942195672173;-16,294169601836487;-7,196433702148509;-7,161904768415938;-7,160467125011464;-5,851606238295833;-5,836917908922383;-5,832510323292488;-5,831652853428099;-5,829477213501398;-5,8032033284591265;-5,798405858559442;-5,777507157129627;-5,749548399737661;-5,732709913381879;-5,603445120825109;-5,558020148311039;-5,545801726881738;-5,5441977894696945;-5,533833235192095;-5,532807155649167;-5,532072459054008;-5,51397414643704;-5,510698930879965;-5,503490840435166;-5,490316802563281;-5,484148108269886;-5,483015172590016;-5,480130223886864;-5,468982434253119;-5,460542457586648;-5,456340244197828;-5,445449723423599;-5,39189770954887;-5,379773061907611;5,889089960440422;5,923693214131926;7,77003231323502;8,117265406738806;8,145639755597625;8,583939202824297;10,486338215261519;10,649037182230186;11,239691642249031;11,273305593750772;11,295796298667682;11,367781368098129;12,213448377585754;12,401422289853166;12,475222234926289;12,539517065443748;12,65258398398952;12,860174086300358;12,887160838171429;12,95218777596623;13,114087638316029;13,205092726032268;13,482693179003354;13,692289604122106;13,817957716392177;13,967786235485905;13,98194053705643;14,067178045336547;14,78458658664473;15,677583775375087;15,743563239711165;15,98707269487857;16,143066200776477;16,33153847178144;16,344297447294174;16,41903858426517;16,4909522043482;16,560265167201674;16,816225940136302;16,921872203103415;16,937296823690577;17,188266856264065;17,209201597987008;17,470576630214858;17,476307811558772;18,228733326736325
3,0466206019823083;-40,76015436284972;-40,760138851978134;-40,63302582528139;-40,63302401053668;-40,623525319228015;-40,62352492454373;-27,12669427614418;-17,359312902831995;-17,358991877414997;-16,93688081456354;-16,936862555626053;-16,900415738920827;-16,900366601026704;-16,882706986131907;-16,882183930893994;-16,743531904754136;-16,743462282588403;-16,733111739793483;-16,73309732484898;-16,40035740153808;-16,400349306946694;-16,331591163908964;-16,3315633842925;-16,2805273810149;-16,280481783348396;-7,196317066967724;-7,162710439715191;-7,161759053858003;-5,854523925738163;-5,836386602113731;-5,833814211843925;-5,826614967296591;-5,82427914585736;-5,801832345669804;-5,799119641447702;-5,781828027070138;-5,745910993697427;-5,735167979689433;-5,6039456272003845;-5,5565056890593265;-5,545483750842386;-5,542472947578714;-5,536723241834617;-5,535675383946398;-5,53385719467818;-5,515390665435199;-5,512573140513716;-5,497406069157537;-5,4860145387492;-5,484087249214597;-5,482367980454912;-5,481584962332131;-5,463259448746657;-5,46067665366209;-5,4579565654372315;-5,449271397767813;-5,392926453136855;-5,385548639522126;5,746601754912323;5,788059503859769;7,67342751705719;8,134482475226678;8,321655739569092;8,727581158702801;10,367266921079159;10,534842224406118;11,29764042398493;11,3906900215074;11,396674558858994;11,45163252006644;12,355875842972535;12,370073910557316;12,44086267528023;12,492099934511884;12,599228545669577;12,784729909337385;12,854395898051315;12,936022336330282;13,032975319326809;13,172857819117247;13,25288184871544;13,627561871194889;13,812731483216389;13,976593541458357;14,069329811823971;14,09287122451311;14,515579574567635;15,93368524304704;16,021242738038108;16,11820926784606;16,27161264946593;16,408765669045067;16,469250273780457;16,504213257452598;16,560339044254377;16,581968072787394;16,69284474399833;16,76720023645108;16,981538344363905;17,188784117765362;17,271473033574033;17,38287688410392;17,494107646009947;18,39551894005982
3,0937139136093323;-40,76516474210916;-40,765149297064845;-40,62786680137132;-40,627865270386444;-40,6235107547332;-40,62351035265071;-27,12670153532238;-17,391475961974773;-17,391141045270775;-16,94067138007388;-16,9406332198839;-16,924576131346555;-16,924525036928973;-16,88822385064571;-16,887686556809243;-16,737888631211966;-16,737853303305087;-16,733105138056843;-16,733092799054877;-16,377744508815905;-16,377730855771233;-16,296435678054163;-16,296399563067837;-16,27066253250485;-16,270620192294118;-7,196222293004618;-7,163273618689178;-7,162812463572498;-5,857361242684948;-5,835917326074125;-5,834743796132723;-5,82233010135;-5,820819999146174;-5,800892256497252;-5,799680424203651;-5,785700991132093;-5,741992119967554;-5,73678635114218;-5,604315545096225;-5,554075722422707;-5,5451047231151405;-5,541713521491268;-5,539482469050047;-5,53901003597266;-5,534328942889073;-5,5157534925158425;-5,514128135809049;-5,492049192739714;-5,485098414844229;-5,4829360500586715;-5,482566551560536;-5,480864811200286;-5,4610526270644755;-5,459701464790957;-5,458625273935844;-5,452118298220978;-5,394100799952757;-5,390594948003469;5,643419060501652;5,687833461227825;7,5981885380640515;8,133666158821148;8,464229886630228;8,828992804179155;10,269331095935947;10,437005564517744;11,334388904026465;11,399769483463668;11,596722363400461;11,661897113766933;12,32276842058111;12,333395644162518;12,50098324506598;12,510425340213182;12,559495466420751;12,697757080321168;12,859673890036074;12,896418302993915;12,95135725363292;13,022433157022997;13,122758121550731;13,371024216360393;14,007388553469637;14,019752293544817;14,083713285278447;14,190967061605722;14,26222898423051;16,156536260255418;16,236794765249563;16,266906675934067;16,38834649827155;16,445575626827488;16,51839285723058;16,545084143308042;16,551151246645357;16,587267916759334;16,649394747628524;16,67213906414205;17,021173561045618;17,16340943670795;17,33820328793834;17,34661133323178;17,483418728930605;18,40009476225625
3,1409486465925935;-40,76825840831146;-40,76824320743593;-40,62467467121856;-40,62467376733507;-40,62350106506798;-40,62350050406277;-27,12670627671579;-17,411605805236803;-17,41126356491244;-16,942961178187172;-16,942911907594326;-16,938992801345332;-16,93894046520278;-16,8916378363209;-16,89108982562226;-16,73440260121834;-16,734387717096823;-16,733108193295568;-16,733098928833925;-16,366763942059965;-16,366749226523186;-16,271561308976313;-16,271522188739414;-16,26471182298038;-16,264671448397465;-7,196161987318509;-7,163598015009116;-7,163499524907416;-5,859410819994248;-5,835595130069277;-5,835306437569061;-5,819344085734851;-5,818874122798357;-5,800347588943084;-5,800041861447902;-5,788505969256907;-5,739026348505698;-5,737658430983419;-5,60454053515913;-5,551115385973073;-5,5448138906464655;-5,542473593742232;-5,541884571118061;-5,5414026656050455;-5,533725235485272;-5,515729478291532;-5,51525441135106;-5,488038387666256;-5,485807298562915;-5,4841014222776625;-5,480274801739384;-5,47983083932972;-5,4614380411527526;-5,461068715966685;-5,455606936554437;-5,453926741357275;-5,395008191428947;-5,3940905504788175;5,58094088266107;5,6263827505778465;7,550683344250958;8,127506600568763;8,557935293173902;8,887976816232051;10,20565421465792;10,37238746188663;11,372658062323984;11,393559265571467;11,830937795736887;11,87249872547194;12,23741264681196;12,253833702200616;12,501812500430182;12,519995985868453;12,625294163329308;12,669368600705322;12,814068325170672;12,843991808086093;12,857736058478219;12,928387045115278;13,079056093647507;13,149061763162909;13,99096556285577;14,091161178534335;14,110847647193184;14,203296959998008;14,254929369973347;16,30811692566388;16,323582924795712;16,392675750823845;16,44303041453824;16,478806630956694;16,485371430739995;16,524952221822037;16,58438856330037;16,589139801727292;16,666254764554036;16,709203199713173;17,045375524662223;17,092549849871677;17,299612829148984;17,40237515102423;17,446044995851132;18,477410530517325
3,1880419582196176;-40,7693093237416;-40,76929395203326;-40,62359733661589;-40,623596908917015;-40,623496501731026;-40,62349607403455;-27,126707971953852;-17,41846189769693;-17,418117520965797;-16,943787017014543;-16,943734226730978;-16,943728466930835;-16,943675703059686;-16,892792733469772;-16,892240957189205;-16,733224587598947;-16,73321612140552;-16,733107351376514;-16,73309888761794;-16,36339110660595;-16,363376358748784;-16,262789210838164;-16,262750049534148;-16,262731875477094;-16,262692688181843;-7,196140993446929;-7,163738599309808;-7,163703977180459;-5,860161947896775;-5,835487567541506;-5,8354785204553155;-5,818263524179544;-5,818259631898661;-5,800174253845537;-5,800167846811168;-5,789553894476481;-5,7379300708788845;-5,737927380308065;-5,604616198957949;-5,549056548731066;-5,544705793665743;-5,544697661906931;-5,542075322695878;-5,542068502495359;-5,533332913429458;-5,51568392449217;-5,51568022605808;-5,486064883378911;-5,486064663783452;-5,4850299700103555;-5,479461051721413;-5,479459142209731;-5,461608129393965;-5,461606113233714;-5,454569868149363;-5,454565812293306;-5,3953516645455295;-5,395348981484913;5,560019189434549;5,605681888702809;7,534467836955435;8,124483765681928;8,590709423925285;8,907160784861974;10,18363652217138;10,34991442555664;11,390035764086937;11,390107505437383;11,987501104098039;11,987501148814331;12,17573463378764;12,175837937969835;12,482892296798056;12,496426528896977;12,70657919786568;12,706679731379573;12,746006285299233;12,746013170676678;12,854156373873323;12,922897735502195;13,060209662243953;13,060308861601714;13,94414526818843;14,093056678730385;14,093131777348555;14,276996052656676;14,27707976438719;16,355948234724995;16,356298563537692;16,35637347347189;16,481308329405373;16,503239256112455;16,51885379668847;16,518926759418413;16,58656498617091;16,586653293012606;16,717720449262522;16,71780003435866;17,052873520513042;17,05296728490235;17,26770576935647;17,423451744088677;17,423570412545395;18,531434080257156
